  Frequency             V(V4:+,V4:-)          V(R2:1,V4:-)          V(R2:2,V3:-)         
  2.376840286624e+03  8.500000000000e+00  3.039630070855e+00  3.911571646663e+00  
  2.382319469358e+03  8.500000000000e+00  3.041164796538e+00  3.904546203471e+00  
  2.387811282913e+03  8.500000000000e+00  3.042694782381e+00  3.897526313212e+00  
  2.393315756405e+03  8.500000000000e+00  3.044220034737e+00  3.890512009598e+00  
  2.398832919019e+03  8.500000000000e+00  3.045740560013e+00  3.883503326153e+00  
  2.404362800006e+03  8.500000000000e+00  3.047256364668e+00  3.876500296216e+00  
  2.409905428686e+03  8.500000000000e+00  3.048767455212e+00  3.869502952939e+00  
  2.415460834445e+03  8.500000000000e+00  3.050273838209e+00  3.862511329286e+00  
  2.421029046736e+03  8.500000000000e+00  3.051775520273e+00  3.855525458037e+00  
  2.426610095082e+03  8.500000000000e+00  3.053272508069e+00  3.848545371782e+00  
  2.432204009073e+03  8.500000000000e+00  3.054764808312e+00  3.841571102926e+00  
  2.437810818368e+03  8.500000000000e+00  3.056252427767e+00  3.834602683686e+00  
  2.443430552694e+03  8.500000000000e+00  3.057735373249e+00  3.827640146090e+00  
  2.449063241844e+03  8.500000000000e+00  3.059213651621e+00  3.820683521982e+00  
  2.454708915685e+03  8.500000000000e+00  3.060687269795e+00  3.813732843016e+00  
  2.460367604147e+03  8.500000000000e+00  3.062156234731e+00  3.806788140658e+00  
  2.466039337234e+03  8.500000000000e+00  3.063620553437e+00  3.799849446188e+00  
  2.471724145016e+03  8.500000000000e+00  3.065080232967e+00  3.792916790697e+00  
  2.477422057633e+03  8.500000000000e+00  3.066535280423e+00  3.785990205089e+00  
  2.483133105295e+03  8.500000000000e+00  3.067985702952e+00  3.779069720078e+00  
  2.488857318282e+03  8.500000000000e+00  3.069431507747e+00  3.772155366194e+00  
  2.494594726943e+03  8.500000000000e+00  3.070872702047e+00  3.765247173774e+00  
  2.500345361696e+03  8.500000000000e+00  3.072309293136e+00  3.758345172972e+00  
  2.506109253032e+03  8.500000000000e+00  3.073741288340e+00  3.751449393750e+00  
  2.511886431509e+03  8.500000000000e+00  3.075168695032e+00  3.744559865884e+00  
  2.517676927758e+03  8.500000000000e+00  3.076591520627e+00  3.737676618961e+00  
  2.523480772480e+03  8.500000000000e+00  3.078009772583e+00  3.730799682381e+00  
  2.529297996446e+03  8.500000000000e+00  3.079423458400e+00  3.723929085356e+00  
  2.535128630497e+03  8.500000000000e+00  3.080832585621e+00  3.717064856908e+00  
  2.540972705549e+03  8.500000000000e+00  3.082237161831e+00  3.710207025872e+00  
  2.546830252585e+03  8.500000000000e+00  3.083637194656e+00  3.703355620898e+00  
  2.552701302661e+03  8.500000000000e+00  3.085032691761e+00  3.696510670443e+00  
  2.558585886905e+03  8.500000000000e+00  3.086423660855e+00  3.689672202780e+00  
  2.564484036517e+03  8.500000000000e+00  3.087810109682e+00  3.682840245993e+00  
  2.570395782768e+03  8.500000000000e+00  3.089192046030e+00  3.676014827977e+00  
  2.576321157002e+03  8.500000000000e+00  3.090569477723e+00  3.669195976443e+00  
  2.582260190634e+03  8.500000000000e+00  3.091942412625e+00  3.662383718910e+00  
  2.588212915153e+03  8.500000000000e+00  3.093310858639e+00  3.655578082712e+00  
  2.594179362118e+03  8.500000000000e+00  3.094674823702e+00  3.648779094996e+00  
  2.600159563165e+03  8.500000000000e+00  3.096034315792e+00  3.641986782721e+00  
  2.606153549998e+03  8.500000000000e+00  3.097389342922e+00  3.635201172658e+00  
  2.612161354399e+03  8.500000000000e+00  3.098739913143e+00  3.628422291393e+00  
  2.618183008219e+03  8.500000000000e+00  3.100086034539e+00  3.621650165324e+00  
  2.624218543384e+03  8.500000000000e+00  3.101427715232e+00  3.614884820662e+00  
  2.630267991895e+03  8.500000000000e+00  3.102764963378e+00  3.608126283431e+00  
  2.636331385825e+03  8.500000000000e+00  3.104097787168e+00  3.601374579470e+00  
  2.642408757321e+03  8.500000000000e+00  3.105426194827e+00  3.594629734432e+00  
  2.648500138606e+03  8.500000000000e+00  3.106750194614e+00  3.587891773782e+00  
  2.654605561975e+03  8.500000000000e+00  3.108069794821e+00  3.581160722799e+00  
  2.660725059798e+03  8.500000000000e+00  3.109385003773e+00  3.574436606579e+00  
  2.666858664521e+03  8.500000000000e+00  3.110695829828e+00  3.567719450029e+00  
  2.673006408663e+03  8.500000000000e+00  3.112002281375e+00  3.561009277874e+00  
  2.679168324819e+03  8.500000000000e+00  3.113304366836e+00  3.554306114650e+00  
  2.685344445658e+03  8.500000000000e+00  3.114602094662e+00  3.547609984712e+00  
  2.691534803926e+03  8.500000000000e+00  3.115895473338e+00  3.540920912227e+00  
  2.697739432444e+03  8.500000000000e+00  3.117184511376e+00  3.534238921179e+00  
  2.703958364108e+03  8.500000000000e+00  3.118469217321e+00  3.527564035368e+00  
  2.710191631890e+03  8.500000000000e+00  3.119749599746e+00  3.520896278409e+00  
  2.716439268839e+03  8.500000000000e+00  3.121025667252e+00  3.514235673733e+00  
  2.722701308077e+03  8.500000000000e+00  3.122297428472e+00  3.507582244589e+00  
  2.728977782808e+03  8.500000000000e+00  3.123564892063e+00  3.500936014041e+00  
  2.735268726306e+03  8.500000000000e+00  3.124828066715e+00  3.494297004970e+00  
  2.741574171927e+03  8.500000000000e+00  3.126086961140e+00  3.487665240075e+00  
  2.747894153102e+03  8.500000000000e+00  3.127341584082e+00  3.481040741872e+00  
  2.754228703338e+03  8.500000000000e+00  3.128591944309e+00  3.474423532695e+00  
  2.760577856220e+03  8.500000000000e+00  3.129838050615e+00  3.467813634695e+00  
  2.766941645411e+03  8.500000000000e+00  3.131079911820e+00  3.461211069843e+00  
  2.773320104651e+03  8.500000000000e+00  3.132317536773e+00  3.454615859927e+00  
  2.779713267759e+03  8.500000000000e+00  3.133550934342e+00  3.448028026554e+00  
  2.786121168629e+03  8.500000000000e+00  3.134780113426e+00  3.441447591152e+00  
  2.792543841237e+03  8.500000000000e+00  3.136005082943e+00  3.434874574965e+00  
  2.798981319634e+03  8.500000000000e+00  3.137225851837e+00  3.428308999061e+00  
  2.805433637951e+03  8.500000000000e+00  3.138442429077e+00  3.421750884325e+00  
  2.811900830398e+03  8.500000000000e+00  3.139654823654e+00  3.415200251463e+00  
  2.818382931264e+03  8.500000000000e+00  3.140863044579e+00  3.408657121004e+00  
  2.824879974915e+03  8.500000000000e+00  3.142067100891e+00  3.402121513294e+00  
  2.831391995799e+03  8.500000000000e+00  3.143267001645e+00  3.395593448504e+00  
  2.837919028441e+03  8.500000000000e+00  3.144462755922e+00  3.389072946626e+00  
  2.844461107447e+03  8.500000000000e+00  3.145654372823e+00  3.382560027473e+00  
  2.851018267503e+03  8.500000000000e+00  3.146841861467e+00  3.376054710682e+00  
  2.857590543374e+03  8.500000000000e+00  3.148025230998e+00  3.369557015711e+00  
  2.864177969906e+03  8.500000000000e+00  3.149204490577e+00  3.363066961843e+00  
  2.870780582024e+03  8.500000000000e+00  3.150379649386e+00  3.356584568185e+00  
  2.877398414735e+03  8.500000000000e+00  3.151550716625e+00  3.350109853665e+00  
  2.884031503126e+03  8.500000000000e+00  3.152717701515e+00  3.343642837039e+00  
  2.890679882365e+03  8.500000000000e+00  3.153880613292e+00  3.337183536885e+00  
  2.897343587701e+03  8.500000000000e+00  3.155039461215e+00  3.330731971608e+00  
  2.904022654464e+03  8.500000000000e+00  3.156194254558e+00  3.324288159437e+00  
  2.910717118066e+03  8.500000000000e+00  3.157345002612e+00  3.317852118429e+00  
  2.917427014001e+03  8.500000000000e+00  3.158491714686e+00  3.311423866465e+00  
  2.924152377843e+03  8.500000000000e+00  3.159634400106e+00  3.305003421255e+00  
  2.930893245250e+03  8.500000000000e+00  3.160773068214e+00  3.298590800333e+00  
  2.937649651961e+03  8.500000000000e+00  3.161907728369e+00  3.292186021065e+00  
  2.944421633798e+03  8.500000000000e+00  3.163038389943e+00  3.285789100642e+00  
  2.951209226666e+03  8.500000000000e+00  3.164165062327e+00  3.279400056083e+00  
  2.958012466551e+03  8.500000000000e+00  3.165287754925e+00  3.273018904238e+00  
  2.964831389524e+03  8.500000000000e+00  3.166406477154e+00  3.266645661785e+00  
  2.971666031737e+03  8.500000000000e+00  3.167521238448e+00  3.260280345232e+00  
  2.978516429429e+03  8.500000000000e+00  3.168632048255e+00  3.253922970917e+00  
  2.985382618917e+03  8.500000000000e+00  3.169738916034e+00  3.247573555009e+00  
  2.992264636608e+03  8.500000000000e+00  3.170841851260e+00  3.241232113509e+00  
  2.999162518987e+03  8.500000000000e+00  3.171940863419e+00  3.234898662247e+00  
  3.006076302628e+03  8.500000000000e+00  3.173035962010e+00  3.228573216887e+00  
  3.013006024186e+03  8.500000000000e+00  3.174127156546e+00  3.222255792926e+00  
  3.019951720401e+03  8.500000000000e+00  3.175214456548e+00  3.215946405691e+00  
  3.026913428101e+03  8.500000000000e+00  3.176297871553e+00  3.209645070346e+00  
  3.033891184194e+03  8.500000000000e+00  3.177377411107e+00  3.203351801886e+00  
  3.040885025676e+03  8.500000000000e+00  3.178453084766e+00  3.197066615142e+00  
  3.047894989627e+03  8.500000000000e+00  3.179524902099e+00  3.190789524779e+00  
  3.054921113215e+03  8.500000000000e+00  3.180592872683e+00  3.184520545299e+00  
  3.061963433690e+03  8.500000000000e+00  3.181657006106e+00  3.178259691037e+00  
  3.069021988391e+03  8.500000000000e+00  3.182717311966e+00  3.172006976166e+00  
  3.076096814740e+03  8.500000000000e+00  3.183773799870e+00  3.165762414696e+00  
  3.083187950249e+03  8.500000000000e+00  3.184826479433e+00  3.159526020473e+00  
  3.090295432513e+03  8.500000000000e+00  3.185875360280e+00  3.153297807182e+00  
  3.097419299216e+03  8.500000000000e+00  3.186920452043e+00  3.147077788347e+00  
  3.104559588128e+03  8.500000000000e+00  3.187961764364e+00  3.140865977328e+00  
  3.111716337105e+03  8.500000000000e+00  3.188999306891e+00  3.134662387326e+00  
  3.118889584093e+03  8.500000000000e+00  3.190033089280e+00  3.128467031383e+00  
  3.126079367123e+03  8.500000000000e+00  3.191063121194e+00  3.122279922379e+00  
  3.133285724315e+03  8.500000000000e+00  3.192089412303e+00  3.116101073037e+00  
  3.140508693876e+03  8.500000000000e+00  3.193111972284e+00  3.109930495918e+00  
  3.147748314101e+03  8.500000000000e+00  3.194130810818e+00  3.103768203429e+00  
  3.155004623374e+03  8.500000000000e+00  3.195145937596e+00  3.097614207818e+00  
  3.162277660168e+03  8.500000000000e+00  3.196157362310e+00  3.091468521173e+00  
  3.169567463043e+03  8.500000000000e+00  3.197165094660e+00  3.085331155430e+00  
  3.176874070649e+03  8.500000000000e+00  3.198169144351e+00  3.079202122367e+00  
  3.184197521726e+03  8.500000000000e+00  3.199169521093e+00  3.073081433605e+00  
  3.191537855100e+03  8.500000000000e+00  3.200166234598e+00  3.066969100612e+00  
  3.198895109691e+03  8.500000000000e+00  3.201159294585e+00  3.060865134701e+00  
  3.206269324505e+03  8.500000000000e+00  3.202148710775e+00  3.054769547032e+00  
  3.213660538640e+03  8.500000000000e+00  3.203134492894e+00  3.048682348609e+00  
  3.221068791283e+03  8.500000000000e+00  3.204116650671e+00  3.042603550288e+00  
  3.228494121712e+03  8.500000000000e+00  3.205095193837e+00  3.036533162767e+00  
  3.235936569296e+03  8.500000000000e+00  3.206070132127e+00  3.030471196598e+00  
  3.243396173493e+03  8.500000000000e+00  3.207041475278e+00  3.024417662176e+00  
  3.250872973854e+03  8.500000000000e+00  3.208009233029e+00  3.018372569751e+00  
  3.258367010019e+03  8.500000000000e+00  3.208973415122e+00  3.012335929420e+00  
  3.265878321723e+03  8.500000000000e+00  3.209934031298e+00  3.006307751131e+00  
  3.273406948788e+03  8.500000000000e+00  3.210891091303e+00  3.000288044683e+00  
  3.280952931131e+03  8.500000000000e+00  3.211844604882e+00  2.994276819727e+00  
  3.288516308759e+03  8.500000000000e+00  3.212794581781e+00  2.988274085766e+00  
  3.296097121774e+03  8.500000000000e+00  3.213741031748e+00  2.982279852157e+00  
  3.303695410368e+03  8.500000000000e+00  3.214683964529e+00  2.976294128108e+00  
  3.311311214825e+03  8.500000000000e+00  3.215623389872e+00  2.970316922682e+00  
  3.318944575525e+03  8.500000000000e+00  3.216559317525e+00  2.964348244799e+00  
  3.326595532939e+03  8.500000000000e+00  3.217491757233e+00  2.958388103229e+00  
  3.334264127632e+03  8.500000000000e+00  3.218420718744e+00  2.952436506603e+00  
  3.341950400261e+03  8.500000000000e+00  3.219346211803e+00  2.946493463404e+00  
  3.349654391578e+03  8.500000000000e+00  3.220268246155e+00  2.940558981975e+00  
  3.357376142429e+03  8.500000000000e+00  3.221186831541e+00  2.934633070514e+00  
  3.365115693754e+03  8.500000000000e+00  3.222101977703e+00  2.928715737078e+00  
  3.372873086588e+03  8.500000000000e+00  3.223013694381e+00  2.922806989583e+00  
  3.380648362059e+03  8.500000000000e+00  3.223921991312e+00  2.916906835803e+00  
  3.388441561391e+03  8.500000000000e+00  3.224826878231e+00  2.911015283373e+00  
  3.396252725903e+03  8.500000000000e+00  3.225728364869e+00  2.905132339787e+00  
  3.404081897009e+03  8.500000000000e+00  3.226626460957e+00  2.899258012401e+00  
  3.411929116219e+03  8.500000000000e+00  3.227521176221e+00  2.893392308432e+00  
  3.419794425136e+03  8.500000000000e+00  3.228412520384e+00  2.887535234959e+00  
  3.427677865464e+03  8.500000000000e+00  3.229300503166e+00  2.881686798923e+00  
  3.435579478998e+03  8.500000000000e+00  3.230185134282e+00  2.875847007130e+00  
  3.443499307633e+03  8.500000000000e+00  3.231066423445e+00  2.870015866248e+00  
  3.451437393358e+03  8.500000000000e+00  3.231944380363e+00  2.864193382810e+00  
  3.459393778261e+03  8.500000000000e+00  3.232819014738e+00  2.858379563215e+00  
  3.467368504525e+03  8.500000000000e+00  3.233690336270e+00  2.852574413726e+00  
  3.475361614431e+03  8.500000000000e+00  3.234558354652e+00  2.846777940473e+00  
  3.483373150359e+03  8.500000000000e+00  3.235423079574e+00  2.840990149454e+00  
  3.491403154785e+03  8.500000000000e+00  3.236284520719e+00  2.835211046532e+00  
  3.499451670283e+03  8.500000000000e+00  3.237142687765e+00  2.829440637439e+00  
  3.507518739525e+03  8.500000000000e+00  3.237997590384e+00  2.823678927777e+00  
  3.515604405282e+03  8.500000000000e+00  3.238849238244e+00  2.817925923014e+00  
  3.523708710424e+03  8.500000000000e+00  3.239697641004e+00  2.812181628491e+00  
  3.531831697919e+03  8.500000000000e+00  3.240542808319e+00  2.806446049418e+00  
  3.539973410834e+03  8.500000000000e+00  3.241384749836e+00  2.800719190876e+00  
  3.548133892335e+03  8.500000000000e+00  3.242223475197e+00  2.795001057817e+00  
  3.556313185689e+03  8.500000000000e+00  3.243058994035e+00  2.789291655066e+00  
  3.564511334262e+03  8.500000000000e+00  3.243891315977e+00  2.783590987320e+00  
  3.572728381519e+03  8.500000000000e+00  3.244720450643e+00  2.777899059151e+00  
  3.580964371026e+03  8.500000000000e+00  3.245546407645e+00  2.772215875004e+00  
  3.589219346449e+03  8.500000000000e+00  3.246369196588e+00  2.766541439197e+00  
  3.597493351557e+03  8.500000000000e+00  3.247188827068e+00  2.760875755925e+00  
  3.605786430216e+03  8.500000000000e+00  3.248005308674e+00  2.755218829259e+00  
  3.614098626395e+03  8.500000000000e+00  3.248818650986e+00  2.749570663146e+00  
  3.622429984166e+03  8.500000000000e+00  3.249628863576e+00  2.743931261408e+00  
  3.630780547700e+03  8.500000000000e+00  3.250435956006e+00  2.738300627749e+00  
  3.639150361271e+03  8.500000000000e+00  3.251239937833e+00  2.732678765746e+00  
  3.647539469255e+03  8.500000000000e+00  3.252040818600e+00  2.727065678858e+00  
  3.655947916131e+03  8.500000000000e+00  3.252838607845e+00  2.721461370423e+00  
  3.664375746478e+03  8.500000000000e+00  3.253633315095e+00  2.715865843658e+00  
  3.672823004980e+03  8.500000000000e+00  3.254424949867e+00  2.710279101662e+00  
  3.681289736425e+03  8.500000000000e+00  3.255213521668e+00  2.704701147415e+00  
  3.689775985701e+03  8.500000000000e+00  3.255999039998e+00  2.699131983776e+00  
  3.698281797802e+03  8.500000000000e+00  3.256781514343e+00  2.693571613490e+00  
  3.706807217825e+03  8.500000000000e+00  3.257560954182e+00  2.688020039183e+00  
  3.715352290971e+03  8.500000000000e+00  3.258337368983e+00  2.682477263366e+00  
  3.723917062545e+03  8.500000000000e+00  3.259110768202e+00  2.676943288432e+00  
  3.732501577956e+03  8.500000000000e+00  3.259881161286e+00  2.671418116662e+00  
  3.741105882720e+03  8.500000000000e+00  3.260648557669e+00  2.665901750219e+00  
  3.749730022454e+03  8.500000000000e+00  3.261412966778e+00  2.660394191154e+00  
  3.758374042884e+03  8.500000000000e+00  3.262174398025e+00  2.654895441404e+00  
  3.767037989838e+03  8.500000000000e+00  3.262932860811e+00  2.649405502793e+00  
  3.775721909253e+03  8.500000000000e+00  3.263688364529e+00  2.643924377034e+00  
  3.784425847170e+03  8.500000000000e+00  3.264440918557e+00  2.638452065727e+00  
  3.793149849736e+03  8.500000000000e+00  3.265190532262e+00  2.632988570362e+00  
  3.801893963205e+03  8.500000000000e+00  3.265937214999e+00  2.627533892317e+00  
  3.810658233937e+03  8.500000000000e+00  3.266680976113e+00  2.622088032862e+00  
  3.819442708400e+03  8.500000000000e+00  3.267421824933e+00  2.616650993156e+00  
  3.828247433167e+03  8.500000000000e+00  3.268159770780e+00  2.611222774252e+00  
  3.837072454922e+03  8.500000000000e+00  3.268894822958e+00  2.605803377093e+00  
  3.845917820453e+03  8.500000000000e+00  3.269626990763e+00  2.600392802514e+00  
  3.854783576657e+03  8.500000000000e+00  3.270356283475e+00  2.594991051244e+00  
  3.863669770540e+03  8.500000000000e+00  3.271082710362e+00  2.589598123908e+00  
  3.872576449215e+03  8.500000000000e+00  3.271806280679e+00  2.584214021021e+00  
  3.881503659906e+03  8.500000000000e+00  3.272527003668e+00  2.578838742995e+00  
  3.890451449942e+03  8.500000000000e+00  3.273244888557e+00  2.573472290140e+00  
  3.899419866765e+03  8.500000000000e+00  3.273959944562e+00  2.568114662657e+00  
  3.908408957923e+03  8.500000000000e+00  3.274672180885e+00  2.562765860648e+00  
  3.917418771077e+03  8.500000000000e+00  3.275381606713e+00  2.557425884111e+00  
  3.926449353995e+03  8.500000000000e+00  3.276088231220e+00  2.552094732941e+00  
  3.935500754557e+03  8.500000000000e+00  3.276792063567e+00  2.546772406933e+00  
  3.944573020752e+03  8.500000000000e+00  3.277493112899e+00  2.541458905779e+00  
  3.953666200681e+03  8.500000000000e+00  3.278191388349e+00  2.536154229072e+00  
  3.962780342554e+03  8.500000000000e+00  3.278886899033e+00  2.530858376307e+00  
  3.971915494694e+03  8.500000000000e+00  3.279579654057e+00  2.525571346875e+00  
  3.981071705534e+03  8.500000000000e+00  3.280269662507e+00  2.520293140074e+00  
  3.990249023621e+03  8.500000000000e+00  3.280956933458e+00  2.515023755099e+00  
  3.999447497610e+03  8.500000000000e+00  3.281641475969e+00  2.509763191052e+00  
  4.008667176272e+03  8.500000000000e+00  3.282323299085e+00  2.504511446935e+00  
  4.017908108489e+03  8.500000000000e+00  3.283002411835e+00  2.499268521654e+00  
  4.027170343254e+03  8.500000000000e+00  3.283678823233e+00  2.494034414021e+00  
  4.036453929675e+03  8.500000000000e+00  3.284352542278e+00  2.488809122752e+00  
  4.045758916974e+03  8.500000000000e+00  3.285023577953e+00  2.483592646467e+00  
  4.055085354483e+03  8.500000000000e+00  3.285691939228e+00  2.478384983696e+00  
  4.064433291651e+03  8.500000000000e+00  3.286357635055e+00  2.473186132870e+00  
  4.073802778040e+03  8.500000000000e+00  3.287020674370e+00  2.467996092332e+00  
  4.083193863326e+03  8.500000000000e+00  3.287681066096e+00  2.462814860331e+00  
  4.092606597299e+03  8.500000000000e+00  3.288338819138e+00  2.457642435023e+00  
  4.102041029865e+03  8.500000000000e+00  3.288993942385e+00  2.452478814475e+00  
  4.111497211044e+03  8.500000000000e+00  3.289646444711e+00  2.447323996662e+00  
  4.120975190973e+03  8.500000000000e+00  3.290296334974e+00  2.442177979471e+00  
  4.130475019901e+03  8.500000000000e+00  3.290943622014e+00  2.437040760696e+00  
  4.139996748197e+03  8.500000000000e+00  3.291588314656e+00  2.431912338046e+00  
  4.149540426343e+03  8.500000000000e+00  3.292230421709e+00  2.426792709140e+00  
  4.159106104939e+03  8.500000000000e+00  3.292869951966e+00  2.421681871508e+00  
  4.168693834703e+03  8.500000000000e+00  3.293506914200e+00  2.416579822596e+00  
  4.178303666465e+03  8.500000000000e+00  3.294141317172e+00  2.411486559759e+00  
  4.187935651178e+03  8.500000000000e+00  3.294773169622e+00  2.406402080271e+00  
  4.197589839909e+03  8.500000000000e+00  3.295402480276e+00  2.401326381318e+00  
  4.207266283844e+03  8.500000000000e+00  3.296029257842e+00  2.396259459999e+00  
  4.216965034285e+03  8.500000000000e+00  3.296653511012e+00  2.391201313332e+00  
  4.226686142655e+03  8.500000000000e+00  3.297275248458e+00  2.386151938250e+00  
  4.236429660495e+03  8.500000000000e+00  3.297894478839e+00  2.381111331602e+00  
  4.246195639462e+03  8.500000000000e+00  3.298511210793e+00  2.376079490155e+00  
  4.255984131337e+03  8.500000000000e+00  3.299125452943e+00  2.371056410594e+00  
  4.265795188015e+03  8.500000000000e+00  3.299737213894e+00  2.366042089522e+00  
  4.275628861515e+03  8.500000000000e+00  3.300346502232e+00  2.361036523461e+00  
  4.285485203974e+03  8.500000000000e+00  3.300953326528e+00  2.356039708853e+00  
  4.295364267648e+03  8.500000000000e+00  3.301557695334e+00  2.351051642058e+00  
  4.305266104916e+03  8.500000000000e+00  3.302159617184e+00  2.346072319359e+00  
  4.315190768277e+03  8.500000000000e+00  3.302759100594e+00  2.341101736958e+00  
  4.325138310349e+03  8.500000000000e+00  3.303356154064e+00  2.336139890981e+00  
  4.335108783874e+03  8.500000000000e+00  3.303950786075e+00  2.331186777475e+00  
  4.345102241715e+03  8.500000000000e+00  3.304543005088e+00  2.326242392408e+00  
  4.355118736855e+03  8.500000000000e+00  3.305132819550e+00  2.321306731673e+00  
  4.365158322401e+03  8.500000000000e+00  3.305720237886e+00  2.316379791088e+00  
  4.375221051582e+03  8.500000000000e+00  3.306305268505e+00  2.311461566393e+00  
  4.385306977749e+03  8.500000000000e+00  3.306887919798e+00  2.306552053253e+00  
  4.395416154377e+03  8.500000000000e+00  3.307468200136e+00  2.301651247259e+00  
  4.405548635065e+03  8.500000000000e+00  3.308046117873e+00  2.296759143928e+00  
  4.415704473532e+03  8.500000000000e+00  3.308621681343e+00  2.291875738704e+00  
  4.425883723625e+03  8.500000000000e+00  3.309194898865e+00  2.287001026956e+00  
  4.436086439313e+03  8.500000000000e+00  3.309765778736e+00  2.282135003982e+00  
  4.446312674690e+03  8.500000000000e+00  3.310334329234e+00  2.277277665008e+00  
  4.456562483974e+03  8.500000000000e+00  3.310900558623e+00  2.272429005187e+00  
  4.466835921509e+03  8.500000000000e+00  3.311464475142e+00  2.267589019603e+00  
  4.477133041763e+03  8.500000000000e+00  3.312026087016e+00  2.262757703267e+00  
  4.487453899330e+03  8.500000000000e+00  3.312585402450e+00  2.257935051123e+00  
  4.497798548932e+03  8.500000000000e+00  3.313142429629e+00  2.253121058043e+00  
  4.508167045414e+03  8.500000000000e+00  3.313697176720e+00  2.248315718832e+00  
  4.518559443748e+03  8.500000000000e+00  3.314249651871e+00  2.243519028224e+00  
  4.528975799035e+03  8.500000000000e+00  3.314799863211e+00  2.238730980888e+00  
  4.539416166501e+03  8.500000000000e+00  3.315347818850e+00  2.233951571425e+00  
  4.549880601500e+03  8.500000000000e+00  3.315893526878e+00  2.229180794366e+00  
  4.560369159512e+03  8.500000000000e+00  3.316436995366e+00  2.224418644178e+00  
  4.570881896148e+03  8.500000000000e+00  3.316978232369e+00  2.219665115264e+00  
  4.581418867144e+03  8.500000000000e+00  3.317517245918e+00  2.214920201958e+00  
  4.591980128368e+03  8.500000000000e+00  3.318054044027e+00  2.210183898530e+00  
  4.602565735813e+03  8.500000000000e+00  3.318588634692e+00  2.205456199187e+00  
  4.613175745603e+03  8.500000000000e+00  3.319121025887e+00  2.200737098070e+00  
  4.623810213992e+03  8.500000000000e+00  3.319651225568e+00  2.196026589259e+00  
  4.634469197362e+03  8.500000000000e+00  3.320179241673e+00  2.191324666768e+00  
  4.645152752227e+03  8.500000000000e+00  3.320705082117e+00  2.186631324551e+00  
  4.655860935229e+03  8.500000000000e+00  3.321228754798e+00  2.181946556499e+00  
  4.666593803142e+03  8.500000000000e+00  3.321750267595e+00  2.177270356441e+00  
  4.677351412871e+03  8.500000000000e+00  3.322269628366e+00  2.172602718146e+00  
  4.688133821452e+03  8.500000000000e+00  3.322786844949e+00  2.167943635321e+00  
  4.698941086051e+03  8.500000000000e+00  3.323301925164e+00  2.163293101615e+00  
  4.709773263969e+03  8.500000000000e+00  3.323814876811e+00  2.158651110616e+00  
  4.720630412635e+03  8.500000000000e+00  3.324325707669e+00  2.154017655853e+00  
  4.731512589614e+03  8.500000000000e+00  3.324834425498e+00  2.149392730796e+00  
  4.742419852602e+03  8.500000000000e+00  3.325341038039e+00  2.144776328857e+00  
  4.753352259427e+03  8.500000000000e+00  3.325845553013e+00  2.140168443391e+00  
  4.764309868053e+03  8.500000000000e+00  3.326347978121e+00  2.135569067695e+00  
  4.775292736576e+03  8.500000000000e+00  3.326848321043e+00  2.130978195009e+00  
  4.786300923225e+03  8.500000000000e+00  3.327346589440e+00  2.126395818518e+00  
  4.797334486366e+03  8.500000000000e+00  3.327842790955e+00  2.121821931350e+00  
  4.808393484496e+03  8.500000000000e+00  3.328336933208e+00  2.117256526577e+00  
  4.819477976250e+03  8.500000000000e+00  3.328829023800e+00  2.112699597217e+00  
  4.830588020397e+03  8.500000000000e+00  3.329319070315e+00  2.108151136234e+00  
  4.841723675840e+03  8.500000000000e+00  3.329807080313e+00  2.103611136537e+00  
  4.852885001620e+03  8.500000000000e+00  3.330293061335e+00  2.099079590982e+00  
  4.864072056914e+03  8.500000000000e+00  3.330777020904e+00  2.094556492371e+00  
  4.875284901033e+03  8.500000000000e+00  3.331258966521e+00  2.090041833454e+00  
  4.886523593427e+03  8.500000000000e+00  3.331738905668e+00  2.085535606929e+00  
  4.897788193683e+03  8.500000000000e+00  3.332216845806e+00  2.081037805441e+00  
  4.909078761525e+03  8.500000000000e+00  3.332692794378e+00  2.076548421585e+00  
  4.920395356814e+03  8.500000000000e+00  3.333166758803e+00  2.072067447905e+00  
  4.931738039548e+03  8.500000000000e+00  3.333638746484e+00  2.067594876894e+00  
  4.943106869867e+03  8.500000000000e+00  3.334108764802e+00  2.063130700994e+00  
  4.954501908047e+03  8.500000000000e+00  3.334576821118e+00  2.058674912600e+00  
  4.965923214502e+03  8.500000000000e+00  3.335042922773e+00  2.054227504055e+00  
  4.977370849788e+03  8.500000000000e+00  3.335507077088e+00  2.049788467655e+00  
  4.988844874599e+03  8.500000000000e+00  3.335969291364e+00  2.045357795648e+00  
  5.000345349769e+03  8.500000000000e+00  3.336429572881e+00  2.040935480232e+00  
  5.011872336272e+03  8.500000000000e+00  3.336887928899e+00  2.036521513560e+00  
  5.023425895223e+03  8.500000000000e+00  3.337344366659e+00  2.032115887737e+00  
  5.035006087878e+03  8.500000000000e+00  3.337798893382e+00  2.027718594820e+00  
  5.046612975634e+03  8.500000000000e+00  3.338251516265e+00  2.023329626823e+00  
  5.058246620030e+03  8.500000000000e+00  3.338702242490e+00  2.018948975711e+00  
  5.069907082746e+03  8.500000000000e+00  3.339151079216e+00  2.014576633405e+00  
  5.081594425605e+03  8.500000000000e+00  3.339598033582e+00  2.010212591781e+00  
  5.093308710571e+03  8.500000000000e+00  3.340043112707e+00  2.005856842672e+00  
