  Frequency             V(V4:+,V4:-)          V(R2:1,V4:-)          V(R2:2,V3:-)         
  1.958844673506e+04  5.000000000000e+00  2.019865097450e+00  3.155388636139e-01  
  1.963360276836e+04  5.000000000000e+00  2.019884246449e+00  3.148167778895e-01  
  1.967886289706e+04  5.000000000000e+00  2.019903308008e+00  3.140963339578e-01  
  1.972422736114e+04  5.000000000000e+00  2.019922282523e+00  3.133775281861e-01  
  1.976969640111e+04  5.000000000000e+00  2.019941170389e+00  3.126603569491e-01  
  1.981527025805e+04  5.000000000000e+00  2.019959971999e+00  3.119448166289e-01  
  1.986094917357e+04  5.000000000000e+00  2.019978687745e+00  3.112309036149e-01  
  1.990673338987e+04  5.000000000000e+00  2.019997318017e+00  3.105186143040e-01  
  1.995262314968e+04  5.000000000000e+00  2.020015863202e+00  3.098079451005e-01  
  1.999861869632e+04  5.000000000000e+00  2.020034323688e+00  3.090988924158e-01  
  2.004472027365e+04  5.000000000000e+00  2.020052699858e+00  3.083914526691e-01  
  2.009092812608e+04  5.000000000000e+00  2.020070992095e+00  3.076856222864e-01  
  2.013724249862e+04  5.000000000000e+00  2.020089200780e+00  3.069813977015e-01  
  2.018366363681e+04  5.000000000000e+00  2.020107326293e+00  3.062787753551e-01  
  2.023019178678e+04  5.000000000000e+00  2.020125369012e+00  3.055777516956e-01  
  2.027682719521e+04  5.000000000000e+00  2.020143329311e+00  3.048783231784e-01  
  2.032357010936e+04  5.000000000000e+00  2.020161207567e+00  3.041804862664e-01  
  2.037042077705e+04  5.000000000000e+00  2.020179004151e+00  3.034842374295e-01  
  2.041737944669e+04  5.000000000000e+00  2.020196719434e+00  3.027895731451e-01  
  2.046444636724e+04  5.000000000000e+00  2.020214353786e+00  3.020964898978e-01  
  2.051162178825e+04  5.000000000000e+00  2.020231907573e+00  3.014049841793e-01  
  2.055890595984e+04  5.000000000000e+00  2.020249381163e+00  3.007150524888e-01  
  2.060629913270e+04  5.000000000000e+00  2.020266774920e+00  3.000266913325e-01  
  2.065380155810e+04  5.000000000000e+00  2.020284089205e+00  2.993398972238e-01  
  2.070141348791e+04  5.000000000000e+00  2.020301324381e+00  2.986546666835e-01  
  2.074913517454e+04  5.000000000000e+00  2.020318480806e+00  2.979709962392e-01  
  2.079696687103e+04  5.000000000000e+00  2.020335558839e+00  2.972888824262e-01  
  2.084490883097e+04  5.000000000000e+00  2.020352558835e+00  2.966083217865e-01  
  2.089296130854e+04  5.000000000000e+00  2.020369481150e+00  2.959293108695e-01  
  2.094112455850e+04  5.000000000000e+00  2.020386326136e+00  2.952518462316e-01  
  2.098939883623e+04  5.000000000000e+00  2.020403094145e+00  2.945759244366e-01  
  2.103778439766e+04  5.000000000000e+00  2.020419785527e+00  2.939015420550e-01  
  2.108628149933e+04  5.000000000000e+00  2.020436400629e+00  2.932286956647e-01  
  2.113489039836e+04  5.000000000000e+00  2.020452939799e+00  2.925573818507e-01  
  2.118361135248e+04  5.000000000000e+00  2.020469403382e+00  2.918875972050e-01  
  2.123244462000e+04  5.000000000000e+00  2.020485791721e+00  2.912193383266e-01  
  2.128139045982e+04  5.000000000000e+00  2.020502105159e+00  2.905526018218e-01  
  2.133044913146e+04  5.000000000000e+00  2.020518344035e+00  2.898873843037e-01  
  2.137962089502e+04  5.000000000000e+00  2.020534508690e+00  2.892236823927e-01  
  2.142890601120e+04  5.000000000000e+00  2.020550599460e+00  2.885614927158e-01  
  2.147830474130e+04  5.000000000000e+00  2.020566616681e+00  2.879008119076e-01  
  2.152781734724e+04  5.000000000000e+00  2.020582560689e+00  2.872416366093e-01  
  2.157744409152e+04  5.000000000000e+00  2.020598431815e+00  2.865839634691e-01  
  2.162718523727e+04  5.000000000000e+00  2.020614230391e+00  2.859277891425e-01  
  2.167704104819e+04  5.000000000000e+00  2.020629956747e+00  2.852731102916e-01  
  2.172701178863e+04  5.000000000000e+00  2.020645611213e+00  2.846199235857e-01  
  2.177709772353e+04  5.000000000000e+00  2.020661194113e+00  2.839682257011e-01  
  2.182729911842e+04  5.000000000000e+00  2.020676705775e+00  2.833180133207e-01  
  2.187761623949e+04  5.000000000000e+00  2.020692146522e+00  2.826692831348e-01  
  2.192804935350e+04  5.000000000000e+00  2.020707516676e+00  2.820220318403e-01  
  2.197859872784e+04  5.000000000000e+00  2.020722816560e+00  2.813762561410e-01  
  2.202926463053e+04  5.000000000000e+00  2.020738046492e+00  2.807319527478e-01  
  2.208004733018e+04  5.000000000000e+00  2.020753206790e+00  2.800891183783e-01  
  2.213094709605e+04  5.000000000000e+00  2.020768297773e+00  2.794477497572e-01  
  2.218196419800e+04  5.000000000000e+00  2.020783319754e+00  2.788078436158e-01  
  2.223309890651e+04  5.000000000000e+00  2.020798273048e+00  2.781693966923e-01  
  2.228435149270e+04  5.000000000000e+00  2.020813157968e+00  2.775324057320e-01  
  2.233572222830e+04  5.000000000000e+00  2.020827974825e+00  2.768968674867e-01  
  2.238721138568e+04  5.000000000000e+00  2.020842723927e+00  2.762627787152e-01  
  2.243881923782e+04  5.000000000000e+00  2.020857405585e+00  2.756301361831e-01  
  2.249054605835e+04  5.000000000000e+00  2.020872020104e+00  2.749989366628e-01  
  2.254239212152e+04  5.000000000000e+00  2.020886567790e+00  2.743691769334e-01  
  2.259435770220e+04  5.000000000000e+00  2.020901048948e+00  2.737408537808e-01  
  2.264644307593e+04  5.000000000000e+00  2.020915463880e+00  2.731139639977e-01  
  2.269864851883e+04  5.000000000000e+00  2.020929812888e+00  2.724885043836e-01  
  2.275097430772e+04  5.000000000000e+00  2.020944096272e+00  2.718644717447e-01  
  2.280342072000e+04  5.000000000000e+00  2.020958314330e+00  2.712418628938e-01  
  2.285598803375e+04  5.000000000000e+00  2.020972467360e+00  2.706206746507e-01  
  2.290867652767e+04  5.000000000000e+00  2.020986555658e+00  2.700009038416e-01  
  2.296148648112e+04  5.000000000000e+00  2.021000579519e+00  2.693825472996e-01  
  2.301441817408e+04  5.000000000000e+00  2.021014539236e+00  2.687656018645e-01  
  2.306747188720e+04  5.000000000000e+00  2.021028435101e+00  2.681500643825e-01  
  2.312064790175e+04  5.000000000000e+00  2.021042267405e+00  2.675359317069e-01  
  2.317394649968e+04  5.000000000000e+00  2.021056036437e+00  2.669232006972e-01  
  2.322736796357e+04  5.000000000000e+00  2.021069742486e+00  2.663118682199e-01  
  2.328091257664e+04  5.000000000000e+00  2.021083385838e+00  2.657019311479e-01  
  2.333458062280e+04  5.000000000000e+00  2.021096966779e+00  2.650933863608e-01  
  2.338837238659e+04  5.000000000000e+00  2.021110485593e+00  2.644862307449e-01  
  2.344228815319e+04  5.000000000000e+00  2.021123942563e+00  2.638804611929e-01  
  2.349632820848e+04  5.000000000000e+00  2.021137337971e+00  2.632760746042e-01  
  2.355049283895e+04  5.000000000000e+00  2.021150672097e+00  2.626730678848e-01  
  2.360478233180e+04  5.000000000000e+00  2.021163945221e+00  2.620714379472e-01  
  2.365919697485e+04  5.000000000000e+00  2.021177157619e+00  2.614711817105e-01  
  2.371373705661e+04  5.000000000000e+00  2.021190309569e+00  2.608722961002e-01  
  2.376840286624e+04  5.000000000000e+00  2.021203401347e+00  2.602747780485e-01  
  2.382319469358e+04  5.000000000000e+00  2.021216433226e+00  2.596786244941e-01  
  2.387811282913e+04  5.000000000000e+00  2.021229405479e+00  2.590838323821e-01  
  2.393315756405e+04  5.000000000000e+00  2.021242318378e+00  2.584903986642e-01  
  2.398832919019e+04  5.000000000000e+00  2.021255172193e+00  2.578983202984e-01  
  2.404362800006e+04  5.000000000000e+00  2.021267967194e+00  2.573075942495e-01  
  2.409905428686e+04  5.000000000000e+00  2.021280703648e+00  2.567182174885e-01  
  2.415460834444e+04  5.000000000000e+00  2.021293381823e+00  2.561301869928e-01  
  2.421029046736e+04  5.000000000000e+00  2.021306001984e+00  2.555434997465e-01  
  2.426610095082e+04  5.000000000000e+00  2.021318564395e+00  2.549581527399e-01  
  2.432204009073e+04  5.000000000000e+00  2.021331069319e+00  2.543741429698e-01  
  2.437810818368e+04  5.000000000000e+00  2.021343517020e+00  2.537914674395e-01  
  2.443430552693e+04  5.000000000000e+00  2.021355907756e+00  2.532101231584e-01  
  2.449063241844e+04  5.000000000000e+00  2.021368241788e+00  2.526301071427e-01  
  2.454708915684e+04  5.000000000000e+00  2.021380519375e+00  2.520514164145e-01  
  2.460367604147e+04  5.000000000000e+00  2.021392740774e+00  2.514740480027e-01  
  2.466039337234e+04  5.000000000000e+00  2.021404906240e+00  2.508979989423e-01  
  2.471724145016e+04  5.000000000000e+00  2.021417016029e+00  2.503232662747e-01  
  2.477422057633e+04  5.000000000000e+00  2.021429070395e+00  2.497498470475e-01  
  2.483133105295e+04  5.000000000000e+00  2.021441069590e+00  2.491777383149e-01  
  2.488857318282e+04  5.000000000000e+00  2.021453013866e+00  2.486069371371e-01  
  2.494594726942e+04  5.000000000000e+00  2.021464903473e+00  2.480374405808e-01  
  2.500345361696e+04  5.000000000000e+00  2.021476738661e+00  2.474692457188e-01  
  2.506109253032e+04  5.000000000000e+00  2.021488519677e+00  2.469023496305e-01  
  2.511886431509e+04  5.000000000000e+00  2.021500246769e+00  2.463367494011e-01  
  2.517676927758e+04  5.000000000000e+00  2.021511920183e+00  2.457724421224e-01  
  2.523480772480e+04  5.000000000000e+00  2.021523540163e+00  2.452094248922e-01  
  2.529297996446e+04  5.000000000000e+00  2.021535106952e+00  2.446476948148e-01  
  2.535128630497e+04  5.000000000000e+00  2.021546620795e+00  2.440872490005e-01  
  2.540972705549e+04  5.000000000000e+00  2.021558081931e+00  2.435280845658e-01  
  2.546830252584e+04  5.000000000000e+00  2.021569490602e+00  2.429701986336e-01  
  2.552701302661e+04  5.000000000000e+00  2.021580847046e+00  2.424135883326e-01  
  2.558585886905e+04  5.000000000000e+00  2.021592151502e+00  2.418582507981e-01  
  2.564484036517e+04  5.000000000000e+00  2.021603404207e+00  2.413041831713e-01  
  2.570395782768e+04  5.000000000000e+00  2.021614605397e+00  2.407513825995e-01  
  2.576321157002e+04  5.000000000000e+00  2.021625755308e+00  2.401998462364e-01  
  2.582260190634e+04  5.000000000000e+00  2.021636854172e+00  2.396495712416e-01  
  2.588212915152e+04  5.000000000000e+00  2.021647902223e+00  2.391005547808e-01  
  2.594179362118e+04  5.000000000000e+00  2.021658899692e+00  2.385527940260e-01  
  2.600159563165e+04  5.000000000000e+00  2.021669846811e+00  2.380062861551e-01  
  2.606153549998e+04  5.000000000000e+00  2.021680743809e+00  2.374610283522e-01  
  2.612161354399e+04  5.000000000000e+00  2.021691590915e+00  2.369170178074e-01  
  2.618183008218e+04  5.000000000000e+00  2.021702388356e+00  2.363742517169e-01  
  2.624218543384e+04  5.000000000000e+00  2.021713136359e+00  2.358327272829e-01  
  2.630267991895e+04  5.000000000000e+00  2.021723835150e+00  2.352924417136e-01  
  2.636331385825e+04  5.000000000000e+00  2.021734484952e+00  2.347533922234e-01  
  2.642408757321e+04  5.000000000000e+00  2.021745085991e+00  2.342155760326e-01  
  2.648500138606e+04  5.000000000000e+00  2.021755638487e+00  2.336789903675e-01  
  2.654605561975e+04  5.000000000000e+00  2.021766142664e+00  2.331436324602e-01  
  2.660725059798e+04  5.000000000000e+00  2.021776598740e+00  2.326094995493e-01  
  2.666858664521e+04  5.000000000000e+00  2.021787006936e+00  2.320765888788e-01  
  2.673006408663e+04  5.000000000000e+00  2.021797367470e+00  2.315448976989e-01  
  2.679168324818e+04  5.000000000000e+00  2.021807680561e+00  2.310144232660e-01  
  2.685344445658e+04  5.000000000000e+00  2.021817946423e+00  2.304851628419e-01  
  2.691534803926e+04  5.000000000000e+00  2.021828165273e+00  2.299571136948e-01  
  2.697739432444e+04  5.000000000000e+00  2.021838337326e+00  2.294302730985e-01  
  2.703958364108e+04  5.000000000000e+00  2.021848462794e+00  2.289046383329e-01  
  2.710191631890e+04  5.000000000000e+00  2.021858541892e+00  2.283802066838e-01  
  2.716439268838e+04  5.000000000000e+00  2.021868574829e+00  2.278569754426e-01  
  2.722701308077e+04  5.000000000000e+00  2.021878561818e+00  2.273349419070e-01  
  2.728977782807e+04  5.000000000000e+00  2.021888503068e+00  2.268141033802e-01  
  2.735268726306e+04  5.000000000000e+00  2.021898398787e+00  2.262944571714e-01  
  2.741574171927e+04  5.000000000000e+00  2.021908249183e+00  2.257760005956e-01  
  2.747894153102e+04  5.000000000000e+00  2.021918054464e+00  2.252587309738e-01  
  2.754228703338e+04  5.000000000000e+00  2.021927814836e+00  2.247426456325e-01  
  2.760577856220e+04  5.000000000000e+00  2.021937530503e+00  2.242277419042e-01  
  2.766941645411e+04  5.000000000000e+00  2.021947201669e+00  2.237140171272e-01  
  2.773320104651e+04  5.000000000000e+00  2.021956828538e+00  2.232014686455e-01  
  2.779713267759e+04  5.000000000000e+00  2.021966411312e+00  2.226900938089e-01  
  2.786121168629e+04  5.000000000000e+00  2.021975950193e+00  2.221798899731e-01  
  2.792543841237e+04  5.000000000000e+00  2.021985445380e+00  2.216708544994e-01  
  2.798981319634e+04  5.000000000000e+00  2.021994897073e+00  2.211629847547e-01  
  2.805433637951e+04  5.000000000000e+00  2.022004305472e+00  2.206562781120e-01  
  2.811900830398e+04  5.000000000000e+00  2.022013670773e+00  2.201507319498e-01  
  2.818382931264e+04  5.000000000000e+00  2.022022993174e+00  2.196463436522e-01  
  2.824879974915e+04  5.000000000000e+00  2.022032272869e+00  2.191431106091e-01  
  2.831391995799e+04  5.000000000000e+00  2.022041510056e+00  2.186410302163e-01  
  2.837919028441e+04  5.000000000000e+00  2.022050704927e+00  2.181400998749e-01  
  2.844461107447e+04  5.000000000000e+00  2.022059857675e+00  2.176403169919e-01  
  2.851018267503e+04  5.000000000000e+00  2.022068968494e+00  2.171416789800e-01  
  2.857590543374e+04  5.000000000000e+00  2.022078037575e+00  2.166441832572e-01  
  2.864177969906e+04  5.000000000000e+00  2.022087065108e+00  2.161478272476e-01  
  2.870780582024e+04  5.000000000000e+00  2.022096051284e+00  2.156526083806e-01  
  2.877398414735e+04  5.000000000000e+00  2.022104996290e+00  2.151585240913e-01  
  2.884031503126e+04  5.000000000000e+00  2.022113900316e+00  2.146655718203e-01  
  2.890679882365e+04  5.000000000000e+00  2.022122763548e+00  2.141737490141e-01  
  2.897343587701e+04  5.000000000000e+00  2.022131586173e+00  2.136830531244e-01  
  2.904022654464e+04  5.000000000000e+00  2.022140368376e+00  2.131934816087e-01  
  2.910717118066e+04  5.000000000000e+00  2.022149110342e+00  2.127050319300e-01  
  2.917427014000e+04  5.000000000000e+00  2.022157812255e+00  2.122177015567e-01  
  2.924152377843e+04  5.000000000000e+00  2.022166474297e+00  2.117314879631e-01  
  2.930893245250e+04  5.000000000000e+00  2.022175096652e+00  2.112463886286e-01  
  2.937649651961e+04  5.000000000000e+00  2.022183679500e+00  2.107624010384e-01  
  2.944421633798e+04  5.000000000000e+00  2.022192223021e+00  2.102795226831e-01  
  2.951209226666e+04  5.000000000000e+00  2.022200727396e+00  2.097977510587e-01  
  2.958012466551e+04  5.000000000000e+00  2.022209192804e+00  2.093170836669e-01  
  2.964831389524e+04  5.000000000000e+00  2.022217619422e+00  2.088375180148e-01  
  2.971666031737e+04  5.000000000000e+00  2.022226007427e+00  2.083590516148e-01  
  2.978516429428e+04  5.000000000000e+00  2.022234356997e+00  2.078816819849e-01  
  2.985382618917e+04  5.000000000000e+00  2.022242668306e+00  2.074054066485e-01  
  2.992264636607e+04  5.000000000000e+00  2.022250941530e+00  2.069302231345e-01  
  2.999162518987e+04  5.000000000000e+00  2.022259176843e+00  2.064561289770e-01  
  3.006076302628e+04  5.000000000000e+00  2.022267374417e+00  2.059831217158e-01  
  3.013006024185e+04  5.000000000000e+00  2.022275534426e+00  2.055111988960e-01  
  3.019951720401e+04  5.000000000000e+00  2.022283657042e+00  2.050403580678e-01  
  3.026913428101e+04  5.000000000000e+00  2.022291742434e+00  2.045705967873e-01  
  3.033891184194e+04  5.000000000000e+00  2.022299790773e+00  2.041019126155e-01  
  3.040885025676e+04  5.000000000000e+00  2.022307802229e+00  2.036343031190e-01  
  3.047894989627e+04  5.000000000000e+00  2.022315776970e+00  2.031677658697e-01  
  3.054921113215e+04  5.000000000000e+00  2.022323715164e+00  2.027022984448e-01  
  3.061963433690e+04  5.000000000000e+00  2.022331616978e+00  2.022378984269e-01  
  3.069021988390e+04  5.000000000000e+00  2.022339482578e+00  2.017745634037e-01  
  3.076096814740e+04  5.000000000000e+00  2.022347312130e+00  2.013122909685e-01  
  3.083187950249e+04  5.000000000000e+00  2.022355105798e+00  2.008510787198e-01  
  3.090295432513e+04  5.000000000000e+00  2.022362863748e+00  2.003909242611e-01  
  3.097419299216e+04  5.000000000000e+00  2.022370586141e+00  1.999318252017e-01  
  3.104559588128e+04  5.000000000000e+00  2.022378273140e+00  1.994737791556e-01  
  3.111716337105e+04  5.000000000000e+00  2.022385924909e+00  1.990167837425e-01  
  3.118889584093e+04  5.000000000000e+00  2.022393541606e+00  1.985608365871e-01  
  3.126079367123e+04  5.000000000000e+00  2.022401123393e+00  1.981059353193e-01  
  3.133285724315e+04  5.000000000000e+00  2.022408670430e+00  1.976520775744e-01  
  3.140508693875e+04  5.000000000000e+00  2.022416182875e+00  1.971992609929e-01  
  3.147748314101e+04  5.000000000000e+00  2.022423660886e+00  1.967474832202e-01  
  3.155004623374e+04  5.000000000000e+00  2.022431104621e+00  1.962967419073e-01  
  3.162277660168e+04  5.000000000000e+00  2.022438514237e+00  1.958470347101e-01  
  3.169567463043e+04  5.000000000000e+00  2.022445889889e+00  1.953983592898e-01  
  3.176874070649e+04  5.000000000000e+00  2.022453231733e+00  1.949507133126e-01  
  3.184197521725e+04  5.000000000000e+00  2.022460539924e+00  1.945040944501e-01  
  3.191537855100e+04  5.000000000000e+00  2.022467814615e+00  1.940585003788e-01  
  3.198895109691e+04  5.000000000000e+00  2.022475055960e+00  1.936139287805e-01  
  3.206269324505e+04  5.000000000000e+00  2.022482264111e+00  1.931703773419e-01  
  3.213660538640e+04  5.000000000000e+00  2.022489439219e+00  1.927278437551e-01  
  3.221068791283e+04  5.000000000000e+00  2.022496581437e+00  1.922863257171e-01  
  3.228494121712e+04  5.000000000000e+00  2.022503690914e+00  1.918458209300e-01  
  3.235936569296e+04  5.000000000000e+00  2.022510767801e+00  1.914063271011e-01  
  3.243396173493e+04  5.000000000000e+00  2.022517812246e+00  1.909678419425e-01  
  3.250872973854e+04  5.000000000000e+00  2.022524824397e+00  1.905303631717e-01  
  3.258367010019e+04  5.000000000000e+00  2.022531804403e+00  1.900938885110e-01  
  3.265878321723e+04  5.000000000000e+00  2.022538752410e+00  1.896584156878e-01  
  3.273406948788e+04  5.000000000000e+00  2.022545668564e+00  1.892239424346e-01  
  3.280952931130e+04  5.000000000000e+00  2.022552553012e+00  1.887904664888e-01  
  3.288516308759e+04  5.000000000000e+00  2.022559405899e+00  1.883579855929e-01  
  3.296097121774e+04  5.000000000000e+00  2.022566227369e+00  1.879264974943e-01  
  3.303695410367e+04  5.000000000000e+00  2.022573017565e+00  1.874959999455e-01  
  3.311311214825e+04  5.000000000000e+00  2.022579776630e+00  1.870664907040e-01  
  3.318944575525e+04  5.000000000000e+00  2.022586504708e+00  1.866379675320e-01  
  3.326595532939e+04  5.000000000000e+00  2.022593201939e+00  1.862104281969e-01  
  3.334264127632e+04  5.000000000000e+00  2.022599868465e+00  1.857838704711e-01  
  3.341950400260e+04  5.000000000000e+00  2.022606504427e+00  1.853582921317e-01  
  3.349654391577e+04  5.000000000000e+00  2.022613109964e+00  1.849336909609e-01  
  3.357376142429e+04  5.000000000000e+00  2.022619685215e+00  1.845100647458e-01  
  3.365115693754e+04  5.000000000000e+00  2.022626230319e+00  1.840874112782e-01  
  3.372873086588e+04  5.000000000000e+00  2.022632745414e+00  1.836657283552e-01  
  3.380648362059e+04  5.000000000000e+00  2.022639230637e+00  1.832450137784e-01  
  3.388441561391e+04  5.000000000000e+00  2.022645686125e+00  1.828252653545e-01  
  3.396252725903e+04  5.000000000000e+00  2.022652112014e+00  1.824064808949e-01  
  3.404081897009e+04  5.000000000000e+00  2.022658508440e+00  1.819886582161e-01  
  3.411929116218e+04  5.000000000000e+00  2.022664875536e+00  1.815717951392e-01  
  3.419794425136e+04  5.000000000000e+00  2.022671213438e+00  1.811558894902e-01  
  3.427677865464e+04  5.000000000000e+00  2.022677522278e+00  1.807409391001e-01  
  3.435579478998e+04  5.000000000000e+00  2.022683802191e+00  1.803269418044e-01  
  3.443499307633e+04  5.000000000000e+00  2.022690053308e+00  1.799138954438e-01  
  3.451437393358e+04  5.000000000000e+00  2.022696275761e+00  1.795017978634e-01  
  3.459393778260e+04  5.000000000000e+00  2.022702469681e+00  1.790906469133e-01  
  3.467368504524e+04  5.000000000000e+00  2.022708635199e+00  1.786804404485e-01  
  3.475361614431e+04  5.000000000000e+00  2.022714772445e+00  1.782711763285e-01  
  3.483373150359e+04  5.000000000000e+00  2.022720881548e+00  1.778628524177e-01  
  3.491403154785e+04  5.000000000000e+00  2.022726962637e+00  1.774554665852e-01  
  3.499451670283e+04  5.000000000000e+00  2.022733015840e+00  1.770490167049e-01  
  3.507518739525e+04  5.000000000000e+00  2.022739041285e+00  1.766435006554e-01  
  3.515604405282e+04  5.000000000000e+00  2.022745039099e+00  1.762389163200e-01  
  3.523708710424e+04  5.000000000000e+00  2.022751009408e+00  1.758352615867e-01  
  3.531831697919e+04  5.000000000000e+00  2.022756952338e+00  1.754325343483e-01  
  3.539973410833e+04  5.000000000000e+00  2.022762868015e+00  1.750307325022e-01  
  3.548133892335e+04  5.000000000000e+00  2.022768756563e+00  1.746298539506e-01  
  3.556313185689e+04  5.000000000000e+00  2.022774618106e+00  1.742298966000e-01  
  3.564511334262e+04  5.000000000000e+00  2.022780452769e+00  1.738308583621e-01  
  3.572728381518e+04  5.000000000000e+00  2.022786260673e+00  1.734327371529e-01  
  3.580964371025e+04  5.000000000000e+00  2.022792041943e+00  1.730355308931e-01  
  3.589219346449e+04  5.000000000000e+00  2.022797796698e+00  1.726392375080e-01  
  3.597493351557e+04  5.000000000000e+00  2.022803525061e+00  1.722438549278e-01  
  3.605786430216e+04  5.000000000000e+00  2.022809227154e+00  1.718493810870e-01  
  3.614098626395e+04  5.000000000000e+00  2.022814903094e+00  1.714558139247e-01  
  3.622429984166e+04  5.000000000000e+00  2.022820553004e+00  1.710631513849e-01  
  3.630780547700e+04  5.000000000000e+00  2.022826177001e+00  1.706713914159e-01  
  3.639150361271e+04  5.000000000000e+00  2.022831775205e+00  1.702805319706e-01  
  3.647539469255e+04  5.000000000000e+00  2.022837347734e+00  1.698905710067e-01  
  3.655947916130e+04  5.000000000000e+00  2.022842894704e+00  1.695015064862e-01  
  3.664375746477e+04  5.000000000000e+00  2.022848416233e+00  1.691133363757e-01  
  3.672823004980e+04  5.000000000000e+00  2.022853912438e+00  1.687260586464e-01  
  3.681289736424e+04  5.000000000000e+00  2.022859383435e+00  1.683396712741e-01  
  3.689775985701e+04  5.000000000000e+00  2.022864829338e+00  1.679541722390e-01  
  3.698281797802e+04  5.000000000000e+00  2.022870250263e+00  1.675695595258e-01  
  3.706807217825e+04  5.000000000000e+00  2.022875646324e+00  1.671858311238e-01  
  3.715352290971e+04  5.000000000000e+00  2.022881017635e+00  1.668029850267e-01  
  3.723917062545e+04  5.000000000000e+00  2.022886364310e+00  1.664210192327e-01  
  3.732501577956e+04  5.000000000000e+00  2.022891686460e+00  1.660399317446e-01  
  3.741105882720e+04  5.000000000000e+00  2.022896984199e+00  1.656597205694e-01  
  3.749730022454e+04  5.000000000000e+00  2.022902257638e+00  1.652803837189e-01  
  3.758374042884e+04  5.000000000000e+00  2.022907506889e+00  1.649019192091e-01  
  3.767037989838e+04  5.000000000000e+00  2.022912732062e+00  1.645243250604e-01  
  3.775721909253e+04  5.000000000000e+00  2.022917933267e+00  1.641475992978e-01  
  3.784425847170e+04  5.000000000000e+00  2.022923110615e+00  1.637717399507e-01  
  3.793149849736e+04  5.000000000000e+00  2.022928264213e+00  1.633967450528e-01  
  3.801893963205e+04  5.000000000000e+00  2.022933394173e+00  1.630226126423e-01  
  3.810658233937e+04  5.000000000000e+00  2.022938500600e+00  1.626493407617e-01  
  3.819442708400e+04  5.000000000000e+00  2.022943583604e+00  1.622769274579e-01  
  3.828247433167e+04  5.000000000000e+00  2.022948643291e+00  1.619053707823e-01  
  3.837072454922e+04  5.000000000000e+00  2.022953679769e+00  1.615346687905e-01  
  3.845917820453e+04  5.000000000000e+00  2.022958693143e+00  1.611648195425e-01  
  3.854783576657e+04  5.000000000000e+00  2.022963683519e+00  1.607958211027e-01  
  3.863669770540e+04  5.000000000000e+00  2.022968651004e+00  1.604276715399e-01  
  3.872576449215e+04  5.000000000000e+00  2.022973595700e+00  1.600603689269e-01  
  3.881503659906e+04  5.000000000000e+00  2.022978517714e+00  1.596939113412e-01  
  3.890451449942e+04  5.000000000000e+00  2.022983417149e+00  1.593282968645e-01  
  3.899419866764e+04  5.000000000000e+00  2.022988294107e+00  1.589635235827e-01  
  3.908408957923e+04  5.000000000000e+00  2.022993148693e+00  1.585995895860e-01  
  3.917418771077e+04  5.000000000000e+00  2.022997981008e+00  1.582364929690e-01  
  3.926449353995e+04  5.000000000000e+00  2.023002791156e+00  1.578742318304e-01  
  3.935500754557e+04  5.000000000000e+00  2.023007579236e+00  1.575128042735e-01  
  3.944573020752e+04  5.000000000000e+00  2.023012345350e+00  1.571522084054e-01  
  3.953666200680e+04  5.000000000000e+00  2.023017089600e+00  1.567924423377e-01  
  3.962780342553e+04  5.000000000000e+00  2.023021812084e+00  1.564335041863e-01  
  3.971915494693e+04  5.000000000000e+00  2.023026512903e+00  1.560753920712e-01  
  3.981071705534e+04  5.000000000000e+00  2.023031192156e+00  1.557181041166e-01  
  3.990249023620e+04  5.000000000000e+00  2.023035849942e+00  1.553616384511e-01  
  3.999447497610e+04  5.000000000000e+00  2.023040486358e+00  1.550059932073e-01  
  4.008667176272e+04  5.000000000000e+00  2.023045101504e+00  1.546511665220e-01  
  4.017908108488e+04  5.000000000000e+00  2.023049695476e+00  1.542971565364e-01  
  4.027170343254e+04  5.000000000000e+00  2.023054268372e+00  1.539439613955e-01  
  4.036453929675e+04  5.000000000000e+00  2.023058820287e+00  1.535915792489e-01  
  4.045758916973e+04  5.000000000000e+00  2.023063351319e+00  1.532400082501e-01  
  4.055085354483e+04  5.000000000000e+00  2.023067861562e+00  1.528892465568e-01  
  4.064433291651e+04  5.000000000000e+00  2.023072351112e+00  1.525392923307e-01  
  4.073802778040e+04  5.000000000000e+00  2.023076820064e+00  1.521901437380e-01  
  4.083193863326e+04  5.000000000000e+00  2.023081268512e+00  1.518417989487e-01  
  4.092606597299e+04  5.000000000000e+00  2.023085696550e+00  1.514942561369e-01  
  4.102041029865e+04  5.000000000000e+00  2.023090104272e+00  1.511475134811e-01  
  4.111497211044e+04  5.000000000000e+00  2.023094491770e+00  1.508015691636e-01  
  4.120975190972e+04  5.000000000000e+00  2.023098859138e+00  1.504564213710e-01  
  4.130475019901e+04  5.000000000000e+00  2.023103206467e+00  1.501120682937e-01  
  4.139996748196e+04  5.000000000000e+00  2.023107533849e+00  1.497685081265e-01  
  4.149540426343e+04  5.000000000000e+00  2.023111841377e+00  1.494257390682e-01  
  4.159106104939e+04  5.000000000000e+00  2.023116129140e+00  1.490837593213e-01  
  4.168693834702e+04  5.000000000000e+00  2.023120397229e+00  1.487425670929e-01  
  4.178303666465e+04  5.000000000000e+00  2.023124645734e+00  1.484021605937e-01  
  4.187935651178e+04  5.000000000000e+00  2.023128874746e+00  1.480625380386e-01  
  4.197589839909e+04  5.000000000000e+00  2.023133084353e+00  1.477236976465e-01  
